dataset,mode,variant,ranks,threads,total_workers,repeat,pr_time_s,total_time_s,comm_time_s,comm_fraction,dangling_reduce_s,diff_reduce_s,allgatherv_s,update_time_s,iterations,max_error,status,work_nodes_min,work_nodes_avg,work_nodes_max,work_inedges_min,work_inedges_avg,work_inedges_max,work_imbalance,thread_inedges_min,thread_inedges_avg,thread_inedges_max,thread_imbalance,thread_workers
synthetic_100k_1m,directed,inv_static,1,1,1,10,0.033199000,0.238045000,0.000449000,0.013524504,0.000003000,0.000008000,0.000438000,0.030257000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,inv_static,1,2,2,1,0.019996000,0.212749000,0.001096000,0.054810962,0.000003000,0.000004000,0.001089000,0.017584000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,2,0.017752000,0.211600000,0.001070000,0.060274899,0.000003000,0.000004000,0.001063000,0.015367000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,3,0.028231000,0.261841000,0.001238000,0.043852503,0.000007000,0.000009000,0.001222000,0.025470000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,4,0.027443000,0.240167000,0.001128000,0.041103378,0.000003000,0.000006000,0.001119000,0.024722000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,5,0.025751000,0.229023000,0.001078000,0.041862452,0.000002000,0.000004000,0.001072000,0.023256000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,6,0.021141000,0.219412000,0.001122000,0.053072229,0.000003000,0.000005000,0.001115000,0.018519000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,7,0.017199000,0.207004000,0.001056000,0.061398919,0.000002000,0.000004000,0.001050000,0.014849000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,8,0.018663000,0.215918000,0.001078000,0.057761346,0.000003000,0.000004000,0.001070000,0.016246000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,9,0.020901000,0.220955000,0.001098000,0.052533372,0.000003000,0.000005000,0.001089000,0.018411000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,2,2,10,0.019819000,0.220348000,0.001094000,0.055199556,0.000003000,0.000005000,0.001086000,0.017379000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,482497,500000.00,517503,1.035006,2
synthetic_100k_1m,directed,inv_static,1,4,4,1,0.012547000,0.228864000,0.001388000,0.110624054,0.000003000,0.000004000,0.001382000,0.010378000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,2,0.010294000,0.205997000,0.001248000,0.121235671,0.000003000,0.000006000,0.001239000,0.008323000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,3,0.018396000,0.218653000,0.001417000,0.077027615,0.000003000,0.000004000,0.001410000,0.016050000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,4,0.010415000,0.236829000,0.001428000,0.137109938,0.000003000,0.000004000,0.001422000,0.008263000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,5,0.014393000,0.288687000,0.001438000,0.099909678,0.000005000,0.000006000,0.001427000,0.012137000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,6,0.013387000,0.218980000,0.001236000,0.092328378,0.000003000,0.000003000,0.001230000,0.011386000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,7,0.013370000,0.223817000,0.001384000,0.103515333,0.000003000,0.000004000,0.001377000,0.011070000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,8,0.010226000,0.211028000,0.001640000,0.160375513,0.000003000,0.000003000,0.001634000,0.007907000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,9,0.012873000,0.228196000,0.001332000,0.103472384,0.000003000,0.000004000,0.001325000,0.010705000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,4,4,10,0.009884000,0.200492000,0.001262000,0.127681101,0.000003000,0.000003000,0.001256000,0.007911000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232755,250000.00,261014,1.044056,4
synthetic_100k_1m,directed,inv_static,1,8,8,1,0.007947000,0.227854000,0.001475000,0.185604631,0.000003000,0.000003000,0.001469000,0.005976000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,2,0.006037000,0.193723000,0.001368000,0.226602617,0.000003000,0.000003000,0.001361000,0.004246000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,3,0.006214000,0.186662000,0.001305000,0.210009656,0.000003000,0.000003000,0.001299000,0.004493000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,4,0.006003000,0.213283000,0.001335000,0.222388806,0.000003000,0.000003000,0.001329000,0.004265000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,5,0.006491000,0.200653000,0.001410000,0.217223848,0.000004000,0.000004000,0.001403000,0.004643000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,6,0.008258000,0.206574000,0.001790000,0.216759506,0.000003000,0.000003000,0.001784000,0.006011000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,7,0.006026000,0.202975000,0.001321000,0.219216728,0.000004000,0.000004000,0.001313000,0.004293000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,8,0.008179000,0.196369000,0.001405000,0.171781391,0.000003000,0.000003000,0.001399000,0.006268000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,9,0.007912000,0.240298000,0.001712000,0.216380182,0.000003000,0.000003000,0.001705000,0.005686000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,8,8,10,0.007222000,0.192623000,0.001343000,0.185959568,0.000003000,0.000003000,0.001337000,0.005434000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,111956,125000.00,130855,1.046840,8
synthetic_100k_1m,directed,inv_static,1,16,16,1,0.004177000,0.198134000,0.001437000,0.344026814,0.000002000,0.000002000,0.001433000,0.002429000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,2,0.005768000,0.208435000,0.001987000,0.344486824,0.000004000,0.000004000,0.001979000,0.003399000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,3,0.004689000,0.193437000,0.001853000,0.395180209,0.000003000,0.000002000,0.001848000,0.002532000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,4,0.004096000,0.198249000,0.001395000,0.340576172,0.000002000,0.000003000,0.001390000,0.002406000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,5,0.006559000,0.212152000,0.001515000,0.230980332,0.000003000,0.000003000,0.001510000,0.002706000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,6,0.005489000,0.196514000,0.001410000,0.256877391,0.000002000,0.000002000,0.001406000,0.003770000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,7,0.004253000,0.193874000,0.001424000,0.334822478,0.000003000,0.000004000,0.001417000,0.002525000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,8,0.004307000,0.189173000,0.001409000,0.327141862,0.000002000,0.000002000,0.001404000,0.002599000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,9,0.004140000,0.191297000,0.001378000,0.332850242,0.000002000,0.000002000,0.001374000,0.002483000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,1,16,16,10,0.004122000,0.196626000,0.001379000,0.334546337,0.000003000,0.000002000,0.001374000,0.002446000,19,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,1,0.006141000,0.198747000,0.003092000,0.503501058,0.000208000,0.000298000,0.002585000,0.002930000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,2,0.005662000,0.197053000,0.002294000,0.405157188,0.000061000,0.000217000,0.002037000,0.003182000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,3,0.006382000,0.198880000,0.002553000,0.400031338,0.000248000,0.000219000,0.002164000,0.003507000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,4,0.005527000,0.198614000,0.002857000,0.516916953,0.000067000,0.000996000,0.001835000,0.003385000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,5,0.005927000,0.199247000,0.002893000,0.488105281,0.000222000,0.000804000,0.002057000,0.003255000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,6,0.005762000,0.188498000,0.002677000,0.464595627,0.000189000,0.000767000,0.001888000,0.003297000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,7,0.007123000,0.195950000,0.003383000,0.474940334,0.000265000,0.001072000,0.002288000,0.003817000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,8,0.009213000,0.195853000,0.005867000,0.636817540,0.000055000,0.003833000,0.001993000,0.006793000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,9,0.005387000,0.201363000,0.002717000,0.504362354,0.000362000,0.000195000,0.002322000,0.002528000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,2,8,16,10,0.005154000,0.192843000,0.002250000,0.436554133,0.000216000,0.000270000,0.001883000,0.002626000,19,0.000000e+00,PASS,50000,50000.00,50000,482497,500000.00,517503,1.035,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,1,0.007342000,0.218993000,0.004658000,0.634432035,0.000471000,0.000551000,0.003928000,0.002905000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,2,0.006048000,0.206775000,0.003427000,0.566633598,0.000503000,0.000367000,0.002939000,0.002669000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,3,0.009033000,0.221154000,0.006457000,0.714823425,0.000316000,0.000427000,0.005887000,0.002695000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,4,0.007069000,0.208407000,0.004476000,0.633187155,0.000414000,0.000277000,0.003990000,0.002563000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,5,0.006005000,0.208175000,0.003408000,0.567527061,0.000610000,0.000365000,0.002980000,0.002654000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,6,0.006238000,0.210753000,0.003713000,0.595222828,0.000399000,0.000440000,0.003158000,0.002644000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,7,0.007481000,0.222381000,0.003905000,0.521989039,0.000560000,0.000163000,0.003589000,0.003352000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,8,0.006668000,0.206413000,0.003700000,0.554889022,0.000498000,0.000342000,0.003196000,0.002973000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,9,0.006293000,0.216401000,0.003632000,0.577149213,0.000259000,0.000369000,0.003022000,0.002667000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,4,4,16,10,0.008439000,0.209878000,0.005808000,0.688233203,0.000281000,0.000293000,0.005292000,0.002589000,19,0.000000e+00,PASS,25000,25000.00,25000,232755,250000.00,261014,1.044,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,1,0.009946000,0.216363000,0.005582000,0.561230645,0.000650000,0.000863000,0.004588000,0.004849000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,2,0.007342000,0.213232000,0.004369000,0.595069463,0.000375000,0.000490000,0.003662000,0.003148000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,3,0.007310000,0.211988000,0.004314000,0.590150479,0.000782000,0.000471000,0.003729000,0.003039000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,4,0.007284000,0.210718000,0.004365000,0.599258649,0.000515000,0.000519000,0.003730000,0.003125000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,5,0.007944000,0.216902000,0.004788000,0.602719033,0.000542000,0.000881000,0.003794000,0.003635000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,6,0.007635000,0.211689000,0.004662000,0.610609037,0.000620000,0.000662000,0.003853000,0.003298000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,7,0.007502000,0.211563000,0.004578000,0.610237270,0.000683000,0.000574000,0.003890000,0.003165000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,8,0.009349000,0.217735000,0.006348000,0.679003102,0.000532000,0.000744000,0.005404000,0.003318000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,9,0.007295000,0.208895000,0.004315000,0.591501028,0.000696000,0.000513000,0.003729000,0.003074000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,8,2,16,10,0.009065000,0.220512000,0.005894000,0.650193050,0.000450000,0.001535000,0.004148000,0.004330000,19,0.000000e+00,PASS,12500,12500.00,12500,111956,125000.00,130855,1.047,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,1,0.008228000,0.211875000,0.006369000,0.774064171,0.000611000,0.001427000,0.004741000,0.002813000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,2,0.008575000,0.216790000,0.006372000,0.743090379,0.000771000,0.001496000,0.004708000,0.003174000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,3,0.008218000,0.216135000,0.006272000,0.763202726,0.000671000,0.001525000,0.004578000,0.003005000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,4,0.008164000,0.212118000,0.006230000,0.763106320,0.000670000,0.001218000,0.004849000,0.002700000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,5,0.007363000,0.210005000,0.005511000,0.748472090,0.000509000,0.000981000,0.004319000,0.002511000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,6,0.011839000,0.220768000,0.009946000,0.840104739,0.002266000,0.001744000,0.007883000,0.003240000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,7,0.007311000,0.224700000,0.005441000,0.744221037,0.000752000,0.001034000,0.004193000,0.002584000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,8,0.009612000,0.263827000,0.007736000,0.804827299,0.000724000,0.002329000,0.005110000,0.003904000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,9,0.010063000,0.273339000,0.007961000,0.791115969,0.000810000,0.001822000,0.005946000,0.003088000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,inv_static,16,1,16,10,0.009610000,0.225425000,0.007059000,0.734547347,0.001151000,0.001599000,0.005245000,0.003591000,19,0.000000e+00,PASS,6250,6250.00,6250,54185,62500.00,65696,1.051,54185,62500.00,65696,1.051136,16
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,1,0.033403000,0.225534000,0.000402000,0.012034847,0.000004000,0.000006000,0.000392000,0.030684000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,2,0.039192000,0.230841000,0.000441000,0.011252296,0.000003000,0.000006000,0.000432000,0.036141000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,3,0.032619000,0.227457000,0.000355000,0.010883228,0.000003000,0.000005000,0.000347000,0.029882000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,4,0.032008000,0.222732000,0.000373000,0.011653337,0.000003000,0.000004000,0.000366000,0.029397000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,5,0.031980000,0.220714000,0.000386000,0.012070044,0.000003000,0.000006000,0.000377000,0.029237000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,6,0.035901000,0.221636000,0.000441000,0.012283780,0.000003000,0.000006000,0.000433000,0.033142000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,7,0.038473000,0.226397000,0.000437000,0.011358615,0.000003000,0.000005000,0.000428000,0.035339000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,8,0.033660000,0.219972000,0.000394000,0.011705288,0.000003000,0.000005000,0.000386000,0.031138000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,9,0.031163000,0.221237000,0.000369000,0.011840965,0.000003000,0.000005000,0.000360000,0.028383000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,1,1,10,0.039188000,0.223868000,0.000430000,0.010972747,0.000003000,0.000005000,0.000423000,0.035913000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,1,0.021685000,0.209593000,0.001084000,0.049988471,0.000003000,0.000005000,0.001077000,0.019156000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,488081,500000.00,511919,1.023838,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,2,0.026027000,0.287291000,0.001208000,0.046413340,0.000004000,0.000006000,0.001198000,0.023343000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,367602,500000.00,632398,1.264796,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,3,0.022770000,0.213654000,0.001095000,0.048089592,0.000003000,0.000006000,0.001086000,0.019991000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,402485,500000.00,597515,1.195030,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,4,0.020802000,0.207439000,0.001080000,0.051918085,0.000002000,0.000006000,0.001071000,0.018284000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,435010,500000.00,564990,1.129980,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,5,0.022805000,0.215607000,0.001112000,0.048761237,0.000003000,0.000006000,0.001104000,0.020060000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,431889,500000.00,568111,1.136222,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,6,0.019605000,0.215346000,0.001078000,0.054985973,0.000003000,0.000006000,0.001069000,0.017146000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,498265,500000.00,501735,1.003470,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,7,0.018820000,0.209361000,0.001058000,0.056216791,0.000003000,0.000004000,0.001050000,0.016508000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,488059,500000.00,511941,1.023882,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,8,0.019135000,0.211994000,0.001065000,0.055657173,0.000003000,0.000004000,0.001058000,0.016781000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,487229,500000.00,512771,1.025542,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,9,0.030895000,0.230998000,0.001180000,0.038193883,0.000003000,0.000005000,0.001171000,0.028030000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,499457,500000.00,500543,1.001086,2
synthetic_100k_1m,directed,no_inv_dynamic,1,2,2,10,0.023771000,0.210792000,0.001137000,0.047831391,0.000005000,0.000006000,0.001126000,0.021006000,19,1.016440e-20,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,491461,500000.00,508539,1.017078,2
